,,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System
5/17/2017,20:15,27.5,1.751,0.88,1.803,7.55,96.1,81.8,29.96,54,168,6.9,3.9,11,0,0,12.31
5/17/2017,20:30,27.32,1.75,0.88,1.805,7.49,94.9,81.6,29.97,54,165,6.4,3.3,10.7,0,0,12.31
5/17/2017,20:45,27.18,1.75,0.88,1.804,7.4,93.6,81.6,29.97,53.1,173,6.3,2.9,10.9,0,0,12.3
5/17/2017,21:00,27.05,1.749,0.88,1.801,7.48,94.4,81.5,29.98,52.4,181,5.4,1,11.4,0,0,12.3
5/17/2017,21:15,26.9,1.749,0.88,1.802,7.12,89.6,81.1,29.98,53.1,184,4.5,1,9.3,0,0,12.29
5/17/2017,21:30,26.77,1.748,0.88,1.799,6.97,87.6,80.9,29.97,53.2,178,5.7,2.1,9.6,0,0,12.29
5/17/2017,21:45,26.65,1.748,0.88,1.803,7,87.8,80.6,29.97,54.9,179,5.8,2.3,10.8,0,0,12.29
5/17/2017,22:00,26.54,1.748,0.88,1.802,6.63,82.9,80.2,29.97,54.2,172,5.3,1.1,9.6,0,0,12.28
5/17/2017,22:15,26.42,1.748,0.88,1.801,6.61,82.4,80.2,29.97,53,183,6,2.3,12.8,0,0,12.28
5/17/2017,22:30,26.3,1.747,0.88,1.802,6.97,86.8,80.2,29.97,52.4,186,5.6,0.9,12.1,0,0,12.28
5/17/2017,22:45,26.19,1.747,0.88,1.798,7,87,80.2,29.98,51.5,189,5,1,8.8,0,0,12.28
5/17/2017,23:00,26.1,1.747,0.88,1.801,7.02,87,80,29.98,51.2,195,5.3,1,10.8,0,0,12.26
5/17/2017,23:15,26.02,1.746,0.88,1.805,6.44,79.8,80,29.98,51.3,195,5.7,1.5,12.9,0,0,12.26
5/17/2017,23:30,25.93,1.746,0.88,1.8,6.24,77.2,79.7,29.98,51.2,185,4.9,1.1,9.1,0,0,12.26
5/17/2017,23:45,25.83,1.746,0.88,1.798,6.03,74.4,79.5,29.98,51.4,191,5.2,0.9,11.8,0,0,12.26
5/18/2017,0:00,25.73,1.745,0.88,1.801,6.26,77.1,79.3,29.98,52,196,5.2,0.8,11.2,0,0,12.26
5/18/2017,0:15,25.62,1.745,0.88,1.799,5.94,73,79.1,29.97,52.2,189,5.2,1,9.5,0,0,12.25
5/18/2017,0:30,25.52,1.745,0.88,1.799,6.45,79.2,78.9,29.97,52.4,196,4.7,0.6,11.7,0,0,12.24
5/18/2017,0:45,25.43,1.744,0.88,1.798,6.35,77.9,78.8,29.97,52.6,200,4.7,0.4,10,0,0,12.24
5/18/2017,1:00,25.34,1.744,0.88,1.798,6.12,74.9,78.4,29.97,53.2,191,4,0.5,9.6,0,0,12.24
5/18/2017,1:15,25.28,1.744,0.88,1.798,6.23,76.2,78.2,29.97,54.4,189,3.8,0.5,8.5,0,0,12.24
5/18/2017,1:30,25.22,1.744,0.88,1.799,6.08,74.2,77.9,29.97,54.9,193,3.6,0.3,8.7,0,0,12.23
5/18/2017,1:45,25.17,1.743,0.88,1.8,5.85,71.4,77.5,29.97,57.1,180,3.7,0.6,8.8,0,0,12.23
5/18/2017,2:00,25.12,1.744,0.88,1.799,5.97,72.8,77.5,29.97,54.9,184,4.7,0.6,8.7,0,0,12.23
5/18/2017,2:15,25.05,1.743,0.88,1.798,6.02,73.2,77.5,29.97,55.8,190,4.2,0.6,9.9,0,0,12.22
5/18/2017,2:30,24.98,1.743,0.88,1.799,5.98,72.7,77.5,29.97,54.7,191,4.3,1.3,9.7,0,0,12.22
5/18/2017,2:45,24.89,1.743,0.88,1.798,5.81,70.6,77.5,29.97,54.4,186,4.6,0.6,8.8,0,0,12.22
5/18/2017,3:00,24.81,1.743,0.88,1.8,6.01,72.9,77.5,29.97,53.9,192,5.1,0.8,11.8,0,0,12.2
5/18/2017,3:15,24.74,1.742,0.88,1.798,5.82,70.4,77.3,29.97,53.9,193,4.9,0.8,11.3,0,0,12.2
5/18/2017,3:30,24.66,1.742,0.88,1.797,5.77,69.8,77,29.97,54.2,193,5.4,1.4,11.4,0,0,12.2
5/18/2017,3:45,24.57,1.742,0.88,1.797,5.92,71.4,76.6,29.97,56.2,193,6.7,1.8,13.2,0,0,12.2
5/18/2017,4:00,24.47,1.742,0.88,1.799,5.9,71.1,76.4,29.98,55.6,197,7.2,2,16.6,0,0,12.19
5/18/2017,4:15,24.37,1.741,0.88,1.796,5.9,70.9,75.9,29.98,55.7,194,7.3,1.7,12.9,0,0,12.19
5/18/2017,4:30,24.27,1.741,0.88,1.794,5.74,68.9,75.5,29.99,56.5,193,7,2.4,14,0,0,12.19
5/18/2017,4:45,24.18,1.741,0.88,1.797,6.01,71.9,75.3,29.99,57,192,8.4,3.3,19.4,0,0,12.18
5/18/2017,5:00,24.07,1.741,0.88,1.798,5.84,69.8,74.6,29.99,58.1,190,7.8,2.1,13.6,0,0,12.18
5/18/2017,5:15,23.98,1.741,0.88,1.799,5.8,69.2,74.3,29.99,59.3,193,7.4,3.1,13,0,0,12.2
5/18/2017,5:30,23.89,1.74,0.88,1.797,5.54,66,74.3,30,58.8,194,7.8,2.5,15.1,0,0,12.2
5/18/2017,5:45,23.78,1.74,0.88,1.793,5.4,64.2,75,30,58.4,197,7.8,2.2,16.5,0,0,12.31
5/18/2017,6:00,23.67,1.74,0.88,1.797,5.66,67.1,75,30.01,58.3,199,7.5,1.8,17.9,0,0,12.42
5/18/2017,6:15,23.6,1.74,0.88,1.794,5.91,70,74.8,30.02,58.9,206,6.6,0.5,17.2,0,0,12.48
5/18/2017,6:30,23.55,1.739,0.88,1.798,5.79,68.5,74.3,30.02,59.9,204,7.1,0.5,16.2,0,0,12.49
5/18/2017,6:45,23.52,1.739,0.88,1.797,5.96,70.5,74.3,30.02,59.7,194,7.2,2.4,16.5,0,0,12.58
5/18/2017,7:00,23.51,1.739,0.88,1.797,6.01,71.1,75,30.02,58.6,201,6,1.2,13.1,0.002,0,12.74
5/18/2017,7:15,23.52,1.74,0.88,1.792,6.13,72.5,75.7,30.02,57.9,207,7.4,1.7,21.6,0.006,0,12.78
5/18/2017,7:30,23.57,1.739,0.88,1.798,6.17,73.1,76.4,30.02,57.6,202,8.8,1.6,18.6,0.01,0,13.02
5/18/2017,7:45,23.65,1.74,0.88,1.792,6.3,74.7,76.6,30.02,56.1,204,7.7,1.1,25.9,0,0,13.92
5/18/2017,8:00,23.77,1.74,0.88,1.796,6.31,75.1,77,30.02,56.2,208,7.4,0.7,24,0,0,13.84
5/18/2017,8:15,23.91,1.74,0.88,1.795,6.53,77.8,77,30.02,56.5,204,7.8,1.2,18.3,0,0,13.91
5/18/2017,8:30,24.06,1.741,0.88,1.794,6.59,78.7,77.1,30.02,56.3,207,8.2,1.1,18.8,0,0,13.9
5/18/2017,8:45,24.21,1.741,0.88,1.791,6.74,80.8,77.7,30.02,55.9,209,8.9,1,18.9,0,0,13.9
5/18/2017,9:00,24.36,1.741,0.88,1.795,6.74,81,78.6,30.02,55.1,212,5.9,0.6,15.9,0,0,13.88
5/18/2017,9:15,24.53,1.742,0.88,1.796,6.9,83.2,78.8,30.02,55.4,242,5.9,0.4,13.9,0,0,13.88
5/18/2017,9:30,24.75,1.742,0.88,1.789,7.01,84.8,79.1,30.02,54.6,210,6.3,0.6,15.3,0,0,13.86
5/18/2017,9:45,24.97,1.743,0.88,1.79,7.18,87.3,79.5,30.02,52.9,217,8.6,0.6,18.6,0,0,13.86
5/18/2017,10:00,25.28,1.744,0.88,1.794,7.2,88,79.7,30.02,54,218,8.1,2.4,18.4,0.006,0,13.86
5/18/2017,10:15,25.49,1.745,0.88,1.797,7.24,88.9,80.6,30.01,52.8,216,6.4,1,16.7,0.009,0,13.86
5/18/2017,10:30,25.74,1.745,0.88,1.79,7.55,93.1,80.9,30.01,52.5,209,9.7,1,19.1,0.01,0,13.85
5/18/2017,10:45,25.98,1.746,0.88,1.791,7.47,92.4,81.5,30,51.7,207,9.5,1.2,19.4,0,0,13.85
5/18/2017,11:00,26.19,1.747,0.88,1.795,7.79,96.8,82.5,30,49.1,204,7.9,1.3,19,0,0,13.84
5/18/2017,11:15,26.45,1.748,0.88,1.78,7.85,98,83.1,29.99,52.4,214,8.6,1.7,20.2,0,0,13.85
5/18/2017,11:30,26.77,1.748,0.88,1.782,7.89,99.1,83.1,29.98,49,207,7.9,0.6,21.1,0,0,13.82
5/18/2017,11:45,27.03,1.749,0.88,1.788,7.95,100.3,83.8,29.98,48.5,216,8.2,1.2,20.1,0,0,13.84
5/18/2017,12:00,27.27,1.75,0.88,1.786,7.89,100,84.2,29.98,47.8,210,6.4,1.5,18,0,0,13.84
5/18/2017,12:15,27.55,1.751,0.88,1.79,8.09,103,84,29.97,48,206,7.4,0.9,16.4,0,0,13.81
5/18/2017,12:30,27.85,1.752,0.88,1.79,8.38,107.2,84.7,29.97,48.1,225,5.9,0.6,14.2,0,0,13.82
5/18/2017,12:45,28.17,1.752,0.88,1.797,8.51,109.5,85.2,29.97,46.9,230,7.1,0.8,15.6,0,0,13.8
5/18/2017,13:00,28.55,1.824,0.92,1.37,9,116.6,85.6,29.97,46.9,216,7.6,1.5,17.2,0,0,13.79
5/18/2017,13:15,28.83,1.829,0.92,1.374,8.98,116.9,85.8,29.96,47.7,207,8.9,2.3,16.8,0,0,13.79
5/18/2017,13:30,29.04,1.83,0.92,1.369,9.02,118,86,29.96,47.5,212,8.4,1.4,17.3,0,0,13.79
5/18/2017,13:45,29.25,1.831,0.92,1.37,9.04,118.7,86.3,29.96,46.2,225,5.5,0.5,14.2,0,0,13.76
5/18/2017,14:00,29.49,1.836,0.92,1.367,9.09,119.8,86.5,29.95,46.8,199,7.9,1.4,15.9,0,0,13.75
5/18/2017,14:15,29.73,1.837,0.92,1.37,9.06,119.9,86.7,29.95,46.2,217,6.6,0.8,14.2,0,0,13.75
5/18/2017,14:30,29.94,1.838,0.92,1.369,8.99,119.5,86.7,29.94,46.4,218,7.1,1.5,14.6,0,0,13.74
5/18/2017,14:45,30.11,1.84,0.92,1.37,9.04,120.4,87,29.94,46.9,212,6.8,1.1,14.9,0,0,13.74
5/18/2017,15:00,30.26,1.841,0.92,1.374,9.09,121.3,87,29.94,48.6,193,7.5,0.8,15.4,0,0,13.73
5/18/2017,15:15,30.37,1.841,0.92,1.376,9.09,121.6,86.7,29.94,47.1,180,9.5,3.3,17.3,0,0,13.72
5/18/2017,15:30,30.47,1.841,0.92,1.374,9.14,122.5,87,29.94,45.9,193,7.2,0.8,13.5,0,0,13.73
5/18/2017,15:45,30.55,1.838,0.92,1.372,9.11,122.3,87.2,29.93,48.2,193,7.9,2.7,14.3,0,0,13.73
5/18/2017,16:00,30.62,1.837,0.92,1.374,9.12,122.5,87.2,29.93,46,191,7.8,2.5,14,0,0,13.73
5/18/2017,16:15,30.66,1.837,0.92,1.375,9.11,122.5,87,29.92,46.3,174,8.9,3.5,16.6,0,0,13.73
5/18/2017,16:30,30.67,1.836,0.92,1.378,9.08,122.1,87.4,29.92,45.5,180,7.3,3.4,13.8,0,0,13.7
5/18/2017,16:45,30.69,1.835,0.92,1.375,8.99,121,87.2,29.92,46.8,182,7,2.6,12.4,0,0,13.61
5/18/2017,17:00,30.7,1.835,0.92,1.376,9.11,122.6,86.9,29.92,49.6,185,7.1,2.8,12.9,0,0,13.5
5/18/2017,17:15,30.71,1.835,0.92,1.372,9.06,122,86.5,29.91,50.6,183,8.2,3.4,15.7,0,0,13.36
5/18/2017,17:30,30.66,1.836,0.92,1.374,8.87,119.3,86.1,29.91,50.3,181,7.2,3.1,12.7,0,0,13.14
5/18/2017,17:45,30.47,1.841,0.92,1.371,8.84,118.4,85.8,29.91,53,185,7.3,3.7,13.5,0,0,12.91
5/18/2017,18:00,30.32,1.845,0.93,1.372,8.73,116.7,85.2,29.91,52,178,6.6,2.9,11.4,0,0,12.67
5/18/2017,18:15,30.16,1.851,0.93,1.372,8.7,116,84.7,29.91,53.5,179,6.5,3,10.4,0,0,12.47
5/18/2017,18:30,29.96,1.853,0.93,1.369,8.75,116.3,83.8,29.92,55.7,179,5.6,3.1,9.9,0,0,12.35
5/18/2017,18:45,29.77,1.854,0.93,1.368,8.6,113.9,83.1,29.93,55.7,188,3.8,1.9,7.1,0,0,12.34
5/18/2017,19:00,29.55,1.855,0.93,1.37,8.59,113.3,82.5,29.94,60,177,4,1.2,7.3,0,0,12.34
5/18/2017,19:15,29.35,1.856,0.93,1.369,8.59,113,82.4,29.94,58.7,172,4.6,0.4,10.3,0,0,12.34
5/18/2017,19:30,29.2,1.856,0.93,1.371,8.64,113.2,82.2,29.94,59,176,5.9,0.5,12.8,0,0,12.34
5/18/2017,19:45,29.11,1.855,0.93,1.369,8.45,110.6,82,29.94,58.7,179,6,2.1,11,0,0,12.32
5/18/2017,20:00,29.03,1.853,0.93,1.369,8.31,108.6,81.6,29.95,59.6,179,6.2,1.9,11.1,0,0,12.32
5/18/2017,20:15,28.92,1.852,0.93,1.366,8.2,107,81.8,29.96,59.3,186,5.3,0.8,11,0,0,12.31
5/18/2017,20:30,28.79,1.849,0.93,1.372,8.06,105,81.6,29.96,58.3,191,5.8,1.1,11,0,0,12.31
5/18/2017,20:45,28.74,1.848,0.93,1.368,8,104.1,81.5,29.97,58.9,186,5.4,0.8,9.5,0,0,12.3
5/18/2017,21:00,28.69,1.848,0.93,1.369,7.94,103.2,81.3,29.97,60.4,181,5.6,0.9,11.2,0,0,12.3
5/18/2017,21:15,28.62,1.845,0.93,1.37,8,103.9,80.9,29.96,60.3,190,5.2,1.4,10.8,0,0,12.3
5/18/2017,21:30,28.54,1.844,0.93,1.366,7.94,103,80.4,29.95,61.4,185,5.5,2.3,10.7,0,0,12.3
5/18/2017,21:45,28.45,1.844,0.93,1.369,7.83,101.4,79.8,29.95,62.6,182,6.3,2.1,10.7,0,0,12.29
5/18/2017,22:00,28.35,1.843,0.93,1.368,7.73,99.9,79.5,29.95,63.5,174,5.6,2.7,10.6,0,0,12.28
5/18/2017,22:15,28.24,1.843,0.93,1.369,7.6,98,79.3,29.95,64.5,165,5.7,2.4,9.1,0,0,12.28
5/18/2017,22:30,28.12,1.842,0.93,1.371,7.44,95.8,78.8,29.94,64.8,170,5.5,1.1,8.6,0,0,12.28
5/18/2017,22:45,28.03,1.841,0.93,1.371,7.2,92.5,78.4,29.94,65.5,169,6,2.5,10.3,0,0,12.26
5/18/2017,23:00,27.91,1.842,0.93,1.371,7.01,89.9,78.2,29.94,65.8,166,5.7,2.5,10,0,0,12.26
5/18/2017,23:15,27.77,1.842,0.93,1.37,7.05,90.2,78.2,29.95,65.6,177,5.7,0.9,9.6,0,0,12.26
5/18/2017,23:30,27.63,1.843,0.93,1.368,7.05,90,78.2,29.95,64.8,190,5.1,1.1,10.5,0,0,12.26
5/18/2017,23:45,27.46,1.844,0.93,1.366,7.04,89.6,78.2,29.96,63.9,190,5.9,1.1,12.9,0,0,12.25
5/19/2017,0:00,27.32,1.846,0.93,1.366,7.04,89.3,78,29.95,64.4,191,6.1,2.7,13.8,0,0,12.25
5/19/2017,0:15,27.18,1.847,0.93,1.368,7,88.6,77.7,29.95,64.8,186,5.5,1,14.5,0,0,12.24
5/19/2017,0:30,27.05,1.849,0.93,1.37,6.82,86.1,77.5,29.94,65.6,186,6.4,2.4,10.6,0,0,12.24
5/19/2017,0:45,26.9,1.85,0.93,1.372,6.66,83.9,77.3,29.94,66.6,182,6.9,2.1,12.1,0,0,12.24
5/19/2017,1:00,26.76,1.853,0.94,1.37,6.49,81.5,77.1,29.94,66.1,187,6.4,2.1,15.2,0,0,12.23
5/19/2017,1:15,26.62,1.855,0.94,1.366,6.36,79.7,77,29.94,66.4,192,6.2,2,13.7,0,0,12.23
5/19/2017,1:30,26.5,1.856,0.94,1.368,6.28,78.5,76.6,29.93,66.8,189,7,0.9,13.7,0,0,12.23
5/19/2017,1:45,26.38,1.858,0.94,1.367,6.26,78.1,76.4,29.94,67.1,195,6.9,2.2,14.3,0,0,12.23
5/19/2017,2:00,26.24,1.86,0.94,1.367,6.26,78,76.4,29.94,67.6,195,7.8,0.8,14.3,0,0,12.22
5/19/2017,2:15,26.14,1.86,0.94,1.368,6.28,77.9,76.2,29.93,68.3,188,7.1,2.8,15.4,0,0,12.2
5/19/2017,2:30,26.03,1.859,0.94,1.368,6.18,76.6,76.2,29.93,67.9,197,6.7,2.1,12.8,0,0,12.2
5/19/2017,2:45,25.95,1.859,0.94,1.369,6.09,75.3,76.1,29.94,68.2,191,7.4,1.8,15.8,0,0,12.2
5/19/2017,3:00,25.87,1.859,0.94,1.368,6.15,76,76.1,29.94,67.8,195,6.4,1.3,13.4,0,0,12.19
5/19/2017,3:15,25.75,1.86,0.94,1.366,6.01,74.2,75.9,29.94,68.3,193,7,1.5,13.6,0,0,12.19
5/19/2017,3:30,25.64,1.859,0.94,1.365,6.01,74,75.5,29.94,69,197,6.5,2.3,13.6,0,0,12.19
5/19/2017,3:45,25.54,1.859,0.94,1.365,5.92,72.8,75.3,29.95,68.9,199,5.3,2.2,11.9,0,0,12.19
5/19/2017,4:00,25.45,1.859,0.94,1.364,5.9,72.4,75.2,29.95,70.5,187,6.3,1.3,12.1,0,0,12.19
5/19/2017,4:15,25.36,1.859,0.94,1.362,5.87,71.9,74.8,29.95,70.5,192,6,0.6,12,0,0,12.18
5/19/2017,4:30,25.32,1.858,0.94,1.365,5.9,72.1,74.6,29.95,71.2,193,6.4,1.7,11.7,0,0,12.18
5/19/2017,4:45,25.26,1.859,0.94,1.365,5.81,71,74.4,29.96,71.6,197,5.9,1.9,10.5,0,0,12.18
5/19/2017,5:00,25.18,1.859,0.94,1.36,5.85,71.4,74.3,29.96,71.5,202,5.9,1.4,11.3,0,0,12.18
5/19/2017,5:15,25.13,1.858,0.94,1.365,5.9,72,74.4,29.97,71.4,215,5.3,0.5,10.5,0,0,12.19
5/19/2017,5:30,25.1,1.858,0.94,1.36,5.93,72.3,74.4,29.97,71.5,210,5.1,1.1,11.3,0,0,12.2
5/19/2017,5:45,25.1,1.854,0.94,1.362,5.93,72.3,74.6,29.98,71.5,206,5.8,1,11.7,0,0,12.23
5/19/2017,6:00,25.09,1.853,0.94,1.359,5.92,72.2,74.8,29.98,71.3,208,6.7,2.5,16,0,0,12.28
5/19/2017,6:15,25.08,1.851,0.94,1.362,5.95,72.5,75,29.99,70.8,206,5.9,1,14.2,0,0,12.37
5/19/2017,6:30,25.09,1.851,0.94,1.358,5.92,72.2,75.3,29.99,71,204,6.2,1.6,14,0,0,12.54
5/19/2017,6:45,25.11,1.851,0.94,1.363,6.03,73.5,75.7,29.99,70.3,209,5.7,0.5,14.4,0,0,12.71
5/19/2017,7:00,25.15,1.849,0.94,1.36,6.06,73.9,76.1,29.99,70.2,211,6.2,0.7,14.2,0,0,12.82
5/19/2017,7:15,25.21,1.848,0.94,1.359,6.21,75.8,76.6,29.98,68.9,214,6.8,0.4,14.8,0,0,12.9
5/19/2017,7:30,25.31,1.846,0.93,1.36,6.24,76.4,77,29.98,68.1,219,6.7,1,14.6,0,0,13.04
5/19/2017,7:45,25.41,1.841,0.93,1.358,6.37,78.1,77.3,29.98,67.5,214,7.6,1.1,16.6,0,0,13.81
5/19/2017,8:00,25.54,1.839,0.93,1.36,6.43,79,77.9,29.98,66.7,224,6.6,0.9,13.8,0,0,13.9
5/19/2017,8:15,25.69,1.834,0.93,1.355,6.54,80.6,78.6,29.98,65.5,232,5.3,0.7,14.9,0,0,13.9
5/19/2017,8:30,25.85,1.829,0.92,1.361,6.58,81.3,79.3,29.97,64.9,228,5.7,0.8,15.9,0,0,13.87
5/19/2017,8:45,26.01,1.827,0.92,1.358,6.65,82.4,79.8,29.97,62.8,234,5.7,0.9,14.7,0,0,13.86
5/19/2017,9:00,26.26,1.825,0.92,1.354,6.77,84.3,80.2,29.98,62.5,243,5.6,0.4,13.3,0,0,13.85
5/19/2017,9:15,26.45,1.824,0.92,1.357,6.83,85.4,81.1,29.97,61.8,225,5.4,0.6,13.6,0,0,13.84
5/19/2017,9:30,26.65,1.822,0.92,1.357,6.96,87.2,81.8,29.98,59.9,229,5.1,0.5,12.7,0,0,13.82
5/19/2017,9:45,26.87,1.822,0.92,1.355,6.86,86.3,82.4,29.97,58.3,249,4.6,0.4,10.3,0,0,13.81
5/19/2017,10:00,27.07,1.821,0.92,1.355,7.11,89.7,83.1,29.97,58.2,253,5.1,0.5,11.4,0,0,13.81
5/19/2017,10:15,27.28,1.822,0.92,1.36,7.31,92.6,83.8,29.97,53.2,241,4.1,0.4,10.6,0,0,13.8
5/19/2017,10:30,27.62,1.828,0.92,1.356,7.38,94.1,84.5,29.96,51.9,249,4.4,0.4,14.8,0,0,13.8
5/19/2017,10:45,27.83,1.828,0.92,1.354,7.46,95.5,85.2,29.96,51.2,242,4.7,0.6,12.4,0,0,13.79
5/19/2017,11:00,28.16,1.829,0.92,1.359,7.65,98.5,85.8,29.96,48.4,225,4.5,0.3,15.4,0,0,13.78
5/19/2017,11:15,28.51,1.828,0.92,1.356,7.57,98,86,29.95,46.5,231,4.9,0.3,13.2,0,0,13.79
5/19/2017,11:30,29,1.833,0.92,1.353,7.64,99.8,86.5,29.96,46.7,294,7.5,0.9,16.5,0,0,13.78
5/19/2017,11:45,29.29,1.837,0.92,1.349,7.7,101.1,86.1,29.95,46.3,299,7,1.8,13.1,0,0,13.79
5/19/2017,12:00,29.67,1.839,0.92,1.352,7.61,100.6,86.7,29.96,45.1,278,5.3,0.3,14.2,0,0,13.79
5/19/2017,12:15,29.91,1.841,0.93,1.349,7.76,103,87.2,29.95,46.5,296,6.8,1.9,13.5,0,0,13.79
5/19/2017,12:30,30.25,1.845,0.93,1.352,7.92,105.8,87.2,29.94,44.9,240,5.3,0.7,13,0,0,13.78
5/19/2017,12:45,30.44,1.847,0.93,1.359,7.69,103.1,81.5,29.94,62,139,4.8,0.8,10.5,0,0,13.76
5/19/2017,13:00,30.35,1.847,0.93,1.364,8.24,110.2,78.6,29.94,67.9,133,9,6.2,11.6,0,0,13.78
5/19/2017,13:15,30.63,1.848,0.93,1.362,8.3,111.6,79.7,29.94,70.5,126,8.6,3.5,12.6,0,0,13.67
5/19/2017,13:30,30.85,1.85,0.93,1.361,8.47,114.2,82.2,29.94,56.3,118,6.2,0.8,11.7,0,0,13.8
5/19/2017,13:45,31.32,1.854,0.93,1.358,8.22,111.8,80.6,29.94,64.7,93,5.2,0.2,9.4,0,0,13.8
5/19/2017,14:00,31.24,1.85,0.93,1.356,8.65,117.5,82,29.94,60.7,107,5.3,1.7,8.6,0,0,13.8
5/19/2017,14:15,31.45,1.85,0.93,1.357,8.5,115.9,80.7,29.94,63.7,123,4.9,0.7,8.1,0,0,13.8
5/19/2017,14:30,31.28,1.846,0.93,1.356,9.17,124.6,82.2,29.93,60.6,119,5.9,3.2,8.4,0,0,13.78
5/19/2017,14:45,31.63,1.846,0.92,1.355,9.05,123.7,84,29.93,54.7,139,4.2,0.3,9.9,0,0,13.76
5/19/2017,15:00,31.75,1.847,0.93,1.353,8.99,123.2,88.7,29.92,44.2,204,4.4,0.3,10.3,0.032,0,13.76
5/19/2017,15:15,31.74,1.848,0.93,1.35,8.81,120.7,89,29.91,42.9,233,3,0.4,6.2,0,0,13.74
5/19/2017,15:30,31.65,1.85,0.93,1.347,9.1,124.5,89,29.91,45.2,205,3.9,0.5,8,0,0,13.73
5/19/2017,15:45,31.67,1.849,0.93,1.349,8.98,122.8,88.8,29.91,44.5,190,3.7,0.8,8.3,0,0,13.7
5/19/2017,16:00,31.88,1.85,0.93,1.35,8.8,120.9,81.1,29.91,60.6,168,6.2,0.2,13.9,0,0,13.7
5/19/2017,16:15,32.11,1.851,0.93,1.353,9.32,128.5,80.4,29.9,66.2,139,11.9,9.2,15.3,0,0,13.7
5/19/2017,16:30,32.52,1.856,0.93,1.361,8.94,124.1,81.8,29.91,61.2,151,9.6,5.7,14.9,0,0,13.63
5/19/2017,16:45,32.56,1.857,0.93,1.355,8.73,121.2,82.4,29.9,59.9,163,8.4,5,11.4,0,0,13.6
5/19/2017,17:00,32.55,1.859,0.93,1.353,8.38,116.3,81.1,29.91,64.6,160,8.1,5.8,11.5,0,0,13.38
5/19/2017,17:15,32.35,1.86,0.93,1.351,8.21,113.7,81.1,29.91,63.3,171,8,5.3,11.2,0,0,13.06
5/19/2017,17:30,32.21,1.86,0.93,1.349,8.17,112.8,80.9,29.92,60.7,185,8.8,4.7,13.5,0,0,12.8
5/19/2017,17:45,31.89,1.86,0.93,1.35,8.32,114.3,81.6,29.91,58.6,180,9.3,6.4,15.1,0,0,12.55
5/19/2017,18:00,31.79,1.86,0.93,1.35,8.09,111,81.8,29.94,55.7,191,8.9,2.8,21.6,0,0,12.36
5/19/2017,18:15,31.59,1.861,0.93,1.336,8.25,112.7,78.2,29.94,59.7,218,9.9,1.7,23.8,0,0,12.32
5/19/2017,18:30,31.33,1.86,0.93,1.34,8.16,110.9,75.3,29.95,67.8,208,6.8,1.1,13.8,0.001,0,12.32
5/19/2017,18:45,31.09,1.86,0.93,1.346,7.84,106.2,72.1,29.95,78,206,7.5,3,14.1,0.029,0,12.31
5/19/2017,19:00,30.84,1.861,0.93,1.346,7.56,101.9,71.6,29.96,80.7,199,7.9,4.1,12.5,0.021,0,12.31
5/19/2017,19:15,30.58,1.862,0.93,1.352,7.44,99.9,71.9,29.96,78,190,8.4,3.9,12.4,0.039,0,12.31
5/19/2017,19:30,30.3,1.861,0.94,1.359,7.27,97.2,72.5,29.98,72.8,203,5.3,1.4,9.1,0.015,0,12.3
5/19/2017,19:45,30.09,1.86,0.93,1.339,7.36,98,71.9,29.98,80.2,304,9.5,1.5,25.2,0.024,0,12.3
5/19/2017,20:00,29.88,1.858,0.93,1.347,7.33,97.3,71.6,29.98,81.1,313,6.3,3.6,11.4,0.024,0,12.29
5/19/2017,20:15,29.7,1.856,0.93,1.351,7.19,95.1,71.2,29.98,82.3,296,4.9,2.6,7.2,0.005,0,12.29
5/19/2017,20:30,29.52,1.855,0.93,1.351,7.29,96.1,72.3,29.97,77.5,288,4.8,0.5,8.5,0,0,12.28
5/19/2017,20:45,29.5,1.855,0.93,1.354,7.07,93.2,70.8,29.97,79.8,257,2.4,0.5,4,0,0,12.28
5/19/2017,21:00,29.48,1.855,0.93,1.355,6.96,91.7,70.8,29.98,81.4,260,3.3,1.1,4.6,0,0,12.26
5/19/2017,21:15,29.44,1.857,0.93,1.356,6.88,90.6,70.8,29.97,82.5,243,1.8,0.8,3.2,0,0,12.26
5/19/2017,21:30,29.36,1.856,0.93,1.356,6.74,88.6,70.7,29.98,83.6,245,2.4,0.7,3.3,0,0,12.26
5/19/2017,21:45,29.26,1.856,0.93,1.357,6.63,87.1,70.1,29.98,84.3,236,2.3,0.6,4.4,0,0,12.25
5/19/2017,22:00,29.13,1.855,0.93,1.357,6.6,86.5,71,29.99,80.4,244,4.3,1.9,6.6,0,0,12.25
5/19/2017,22:15,28.98,1.854,0.93,1.355,6.61,86.4,71,29.99,82.2,236,5.7,2.3,8.8,0,0,12.24
5/19/2017,22:30,28.81,1.854,0.93,1.355,6.63,86.4,71,29.99,80.4,247,5.9,2.3,9.6,0,0,12.24
5/19/2017,22:45,28.64,1.853,0.93,1.356,6.55,85.1,72.1,29.98,81.7,290,4.4,0.5,8.5,0,0,12.24
